Food	Axis	correlation	pval	qval	Significance
Beans and tomatoes fat added in cooking	Axis.8	0.118712541393262	0.00161537136323016	0.00694011400498885	*
Beans and tomatoes fat added in cooking	Axis.9	0.163337758891512	1.34706713957427e-05	7.89190849447553e-05	*
Beans and tomatoes fat added in cooking	Axis.10	-0.252423454567345	1.11238050961093e-11	1.15210838495417e-10	*
Refried beans fat added in cooking NS as to type of fat	Axis.1	0.0426724177472632	0.258508227033013	0.477499272863527	
Refried beans fat added in cooking NS as to type of fat	Axis.2	0.0154548262488596	0.682490669298365	0.82164872663964	
Refried beans fat added in cooking NS as to type of fat	Axis.3	0.0574729965135003	0.127910322290386	0.294396773525492	
Refried beans fat added in cooking NS as to type of fat	Axis.4	0.0629263749507691	0.0954900411610818	0.248359748311334	*
Refried beans fat added in cooking NS as to type of fat	Axis.5	0.170434404408042	5.51524420943775e-06	3.40302302284457e-05	*
Refried beans fat added in cooking NS as to type of fat	Axis.6	-0.202563999970551	6.04334328897393e-08	4.49376808667292e-07	*
Refried beans fat added in cooking NS as to type of fat	Axis.7	0.20315656352944	5.51973080855797e-08	4.21242614337319e-07	*
Refried beans fat added in cooking NS as to type of fat	Axis.8	-0.122298273881777	0.00115783857930502	0.00520578586044119	*
Refried beans fat added in cooking NS as to type of fat	Axis.9	-0.124423394686157	0.000946501324328482	0.00428883412586344	*
Refried beans fat added in cooking NS as to type of fat	Axis.10	-0.00938613305271291	0.803803335728537	0.88989580276438	
Refried beans from restaurant	Axis.1	-0.062448797438385	0.0980371049953635	0.251014039376561	
Refried beans from restaurant	Axis.2	0.159182943045414	2.2336627214968e-05	0.000125779065870693	*
Refried beans from restaurant	Axis.3	0.170965245826471	5.15119330542975e-06	3.2125721689777e-05	*
Refried beans from restaurant	Axis.4	0.202588941930289	6.0203666741545e-08	4.49376808667292e-07	*
Refried beans from restaurant	Axis.5	0.323867873769336	1.24752844783831e-18	2.33408548305232e-17	*
Refried beans from restaurant	Axis.6	-0.376101040296782	4.83544441038447e-25	1.75284859876437e-23	*
Refried beans from restaurant	Axis.7	0.357857649711443	1.15158018141359e-22	3.51535002747305e-21	*
Refried beans from restaurant	Axis.8	-0.321721365863049	2.15944042086641e-18	3.91398576282037e-17	*
Refried beans from restaurant	Axis.9	-0.319396728821869	3.89273462801767e-18	6.64054730661838e-17	*
Refried beans from restaurant	Axis.10	0.186360913353847	6.48902334607722e-07	4.32601556405148e-06	*
Refried beans canned low sodium	Axis.1	0.050037469702938	0.185114745622111	0.383451973074373	
Refried beans canned low sodium	Axis.2	-0.0163302293653876	0.665566689278577	0.819593799960881	
Refried beans canned low sodium	Axis.3	-0.00355209176181704	0.92509852728363	0.958137760400902	
Refried beans canned low sodium	Axis.4	0.0179099418567321	0.635457258317659	0.800707241876993	
Refried beans canned low sodium	Axis.5	0.0356668355484842	0.345019783301892	0.562110882907577	
Refried beans canned low sodium	Axis.6	-0.0243557258603982	0.519110106888751	0.716866338084466	
Refried beans canned low sodium	Axis.7	-0.0384461928136508	0.308711053410155	0.534484808889223	
Refried beans canned low sodium	Axis.8	0.0579190610935888	0.124973128264096	0.291102065836048	
Refried beans canned low sodium	Axis.9	0.0676613307000875	0.0729977238646958	0.202577415509682	*
Refried beans canned low sodium	Axis.10	-0.0679186385422391	0.0719113934626576	0.200522154847795	*
Bean dip made with refried beans	Axis.1	0.0206328734933016	0.584964442215333	0.762425565134591	
Bean dip made with refried beans	Axis.2	-0.014087927348997	0.709235398947143	0.82934784554303	
Bean dip made with refried beans	Axis.3	0.0311213210942866	0.410004078368787	0.624360299382714	
Bean dip made with refried beans	Axis.4	0.0338973917054529	0.369495403908177	0.580778683649709	
Bean dip made with refried beans	Axis.5	0.0952584505469187	0.0115057751650158	0.0414493763708644	*
Bean dip made with refried beans	Axis.6	0.0439228412529497	0.244802892628536	0.460992460144647	
Bean dip made with refried beans	Axis.7	0.0116445806727292	0.757924715277138	0.865347115867599	
Bean dip made with refried beans	Axis.8	0.036874008047681	0.328928170767652	0.550808070835248	
Bean dip made with refried beans	Axis.9	0.0468269692661915	0.214957638812605	0.416974683984317	
Bean dip made with refried beans	Axis.10	-0.112127358269063	0.00291023514163558	0.0118868759306242	*
Hummus plain	Axis.1	-0.32910033250076	3.21462311321271e-19	6.42924622642542e-18	*
Hummus plain	Axis.2	0.418322491529773	3.73955303674246e-31	3.61490126885104e-29	*
Hummus plain	Axis.3	-0.416258015347871	7.80737019566625e-31	6.46896387640918e-29	*
