Food_code	DR2IGRMS
11121100	152.5
92541010	279
51301020	12.5
91304090	6
58400200	241
92541010	155
11121100	183
32130210	52.75
61210250	279
58104710	35.25
25210410	28.5
11121100	274.5
92101000	525
12210400	11.75
11411400	245
63203010	37
54401031	98.44
14620200	120
92410210	870
41410010	47.5
92308020	667
24147300	85
83101000	10.21
75113000	70
74101000	45
75111000	14.88
94100100	525
58101620	596
61204010	47
92411510	372
94000100	525
94000100	525
27111310	244
41104012	59.99
58160520	104.5
92410340	372
94000100	525
54401075	26.25
28355450	808.25
74402350	1.28
94000100	960
57240100	40
11112110	122
64124020	124
11519105	248
27510190	115
63101000	149
11519105	124
94000100	90
27211000	142
64104010	124
72201224	80
52215100	18
11112110	91.5
57240100	40
57135000	29.75
11111000	244
91101010	4.17
94000100	180
72107228	16.63
75220011	42.4
24150220	70
28500040	43.69
75205120	28.69
53410800	59.64
94000100	240
51301010	56
27446230	28.25
71600950	34.38
13110100	27.75
94000100	240
92101000	120
12210505	3.92
91101010	8.33
94100100	120
58104900	72
92101000	180
12210505	3.92
91101010	8.33
26139180	24
54401110	26.25
94100100	150
32400080	60
24208500	11
64104010	465
63107010	118
62107200	12
63223020	50.66
51300110	72
25230780	56
75506010	15.63
71220000	45
94000100	600
53710906	42
58106550	91
24168000	140
83112500	14.69
75109000	12
95320500	496
94000100	55.5
91715100	17
53121270	58.5
92410510	310
53530000	108
11112110	244
71200100	28
94000100	150
54301010	9
25230780	7
14410110	2.5
53209015	22
92552030	186
94000100	150
91721000	2.8
54328100	42
58100530	160.5
41104080	45
92410610	248
74101000	27
94000100	150
91703010	13
71401030	40
92410510	155
23104020	117.25
74401010	5
23104020	117.25
74401010	5
71400990	75
92410510	155
53235000	14
57320500	76.5
11112110	122
61210250	325.5
94000100	240
58106705	290.28
13210410	299.99
12220270	37.5
94000100	315
53235000	28
14107030	28.35
94000100	240
41205050	120
54401021	90
63101000	91
91306020	80
94000100	435
92306800	255
94000100	150
55100050	150
91301250	6.56
92410310	149.5
58106625	414
92410510	248
95320500	992
31105010	39
51101000	56
14410110	21
95320500	992
95320500	992
27510241	165
74303000	248
31103010	65
92510955	496
94000100	480
94000100	480
58161320	119.5
72125211	90
24162130	35
63101000	182
42202000	5.33
94000100	480
41205075	120
54401075	30
94000100	480
53710902	35
11112110	122
56203057	120
11112110	122
94000100	120
27212200	186.75
73102213	48.66
63101110	63.75
11112110	183
54301030	1.5
64104010	46
94000100	180
94000100	120
54337020	5
14107030	28.35
94000100	120
75330121	73
58163420	121.5
24122131	8.44
41102011	11.25
74402150	7.78
94000100	240
31103010	50
53530000	54
92103000	360
51301010	28
42202000	32
53239000	60
11112110	183
71200200	17.5
12350220	30
53239000	60
11112110	183
58106700	206
83106000	29.4
75117020	22.8
73101010	31.35
72119190	14.25
11112110	183
53239000	60
11112110	183
94100100	507
27560650	117
26107123	327
74402150	5.19
56205004	91.69
92309510	402.5
71201050	28
94100100	315
31105020	57
51301020	12.5
81103080	4.77
92101000	120
91200040	1
11112110	45.75
94000100	1014
92308000	248
61204010	11.75
61207010	11
58162110	74.5
95320500	372
91745020	13.3
58162110	74.5
63115010	32.8
26319130	15
92410310	186
91745020	13.3
93401020	540
54325000	9
57119000	26.25
57241000	27.75
11112110	76.25
53530000	54
27560300	88
13110100	83.25
92511015	124
42302015	112
94100100	435
71200210	28
24198731	80
94100100	315
53530000	54
57344015	32.25
11112110	183
61119010	65.5
61210220	124
94000100	720
51113100	50
81104010	19.33
63101000	182
11112110	183
58146342	500
58146342	187.5
14108010	6.25
92308030	186
53342000	162.9
31102000	100
51186010	58
72125100	4.2
14106200	21
92510960	620
92102400	255
91304010	21.2
11112110	122
53241500	30
53244020	42
27540350	260
75503010	56.7
92510960	620
52302020	140
63107010	88.5
42200500	5.33
94000100	600
53720200	68
42101110	35.25
94000100	240
11710639	183
11710639	183
11710639	183
57804000	15.2
11710639	183
94100100	1014
11112110	259.25
57123000	14
41603010	325.5
14640002	51
11434020	150
75113000	35
61119010	131
13122100	198.5
94000100	720
57123000	50.75
91302010	7.06
95104000	248
51101010	50
81103080	9.54
91302010	14.13
92111010	240
51133010	62
25230210	112
83204000	31.25
42111205	36.5
53710400	80
95104000	248
51300110	108
42202000	32
31105030	80
92302000	240
91101010	8.33
94100100	507
27250070	120
51154100	52
83107000	13.8
75113000	8
74101000	91
75111000	28
61210250	523.9
94100100	507
94100100	507
11112110	244
94000100	360
58104130	198
92541010	248
94000100	870
92103000	525
12210210	30
94000100	4350
58106225	297.6
58106655	748.8
24162150	105
83114000	57
75113000	207.81
75510000	14
75117020	84
14010000	21.19
74101000	102
57117000	15.75
11112110	106.75
51101000	56
25230210	56
64104010	325.5
71200100	28
27564440	166
71401010	50
64104010	108.5
94000100	240
94000100	720
58100000	198
63107010	118
94000100	240
94000100	240
42302025	56
54403045	16.5
63101000	149
27111406	508
56205014	196
12310100	28.75
14104100	14.13
52202060	155.51
94000100	240
63107010	118
11514100	201.5
51161270	93
11434020	453.6
63123000	50
24143210	65
41104011	90
73101010	122
52215100	112
94000100	345
64204010	372
61119010	184
71202500	20
94000100	525
63107010	118
94000100	120
21001000	12.75
51180010	52.5
14410110	10.5
92102400	480
91107000	3
12120100	45
92410720	480
58151220	180
93301111	120
58145111	201.25
22101320	80
94000100	480
92101000	120
11111000	91.5
31103010	100
51101010	50
61210250	542.5
94100100	360
27116200	263
92410310	31
94100100	360
56205002	326
94100100	360
63107010	118
56205002	122.25
41106080	45
64116060	449.5
94100100	360
94100100	360
57349000	46.13
11111000	274.5
42301025	92
63107010	59
11114330	244
94100100	240
94100100	240
61210220	46.5
91708020	14
24168021	210
71600950	275
94100100	240
94100100	240
92410710	372
55301000	65
91301060	6.56
11112110	320.25
51300110	72
25230210	28
83110000	9.79
14410110	21
94100100	480
54301030	60
94100100	480
27510251	450
94100100	480
53209100	60
92101000	480
94000100	1260
53239000	40
11526000	128
11434020	141.75
94100100	507
94100100	315
53530000	108
94100100	315
53206030	60
54401031	22.5
94100100	315
26155110	36.75
51101050	88
75109000	10
25210150	57
51154010	45
71200100	12.5
11113000	442.25
27510233	225
24198731	64
74401010	5
71401030	15
74401010	5
92309040	149.5
94000100	1740
54408415	143
14620150	15
57123000	21
91101010	4.17
11112110	244
61210250	325.5
92101000	240
12210200	2.5
91101010	2.08
71101000	142.5
12310100	4.79
94100100	507
58101325	109
94100100	507
14410110	14.18
14104100	14.18
53530000	27
92552030	186
63107010	177
51160000	45.95
11432000	64
11111000	91.5
58146332	125
11111000	91.5
94000100	120
63123000	75.5
54304020	45
58106514	51
92552030	186
57213000	14.5
11112110	244
94000100	240
54304150	30
42302020	56
63101000	182
94000100	240
94000100	240
54408016	15
94000100	240
21101130	33.5
74401010	30
72201212	46
58163380	49
94000100	240
11432000	61.25
32130500	84
32400310	49
22600210	24
92101000	255
94000100	525
95230000	21
11113000	244
51150000	52
27120030	65.75
14104250	8.5
93401020	210
14410110	137.25
58101450	57.5
63409010	15
93301510	435
94000100	1050
54401075	54.38
32130490	156
71501010	125
61210250	248
92101000	480
91101010	16.67
12120100	60
56205002	326
41104080	320
21101130	156
51157000	73
11513391	620
92410310	372
93101000	600
92303010	525
94000100	870
95230020	23
11350000	884.5
92101000	525
12120100	15
91101010	10.5
32130070	58
51101000	56
14105010	21
83106000	78.33
72125100	148.44
75113000	207.81
72119190	148.44
53207000	30
95230020	23
11350000	884.5
92302000	255
11111000	81.33
91101010	10.5
41310900	15
92302000	180
11111000	81.33
91101010	10.5
56205008	523.38
41603010	244.13
72125200	63.98
94000100	615
92101000	240
56203066	240
91101010	8.33
92410510	248
58146332	500
92410510	248
51121035	74
94100100	180
92101000	240
91101010	4.17
12210210	5
58108050	84
92510610	248
91746100	36
58150110	31.13
41420300	9
41420350	11
58151220	180
41420300	9
41420350	11
75534550	1.67
75503085	30
92510610	248
92101000	240
91101010	8.33
92101000	240
91101010	8.33
54401121	30
58146323	265.63
94000100	360
27345010	293.63
94000100	270
58146323	453.13
94000100	360
56203135	420
94100100	507
92101000	360
12210400	3.92
91201010	2
94100100	507
27540150	233
92510960	248
71401030	55
94100100	507
75226010	78.5
21000100	4.83
14106200	21
94100100	507
71200100	6
94100100	253.5
53360000	115
94100100	253.5
92101000	105
11112210	45.75
51161270	93
75657000	210
31103010	50
61213800	108.5
11434300	340
91745020	3
61119010	96
63143010	66
58106555	88
53100100	39
22701010	12.5
94100100	105
11434300	170
94100100	120
75657000	135
11436000	170.1
94000100	360
58106578	147
63101000	136.5
11111000	183
22701010	90
75202027	32
51107010	32
81101000	2.36
54403056	7
57241000	18.5
92303100	240
91107000	1
63107010	118
22101120	23
56205170	122.25
92114000	240
91107000	1
11112110	30.5
94100100	240
14204010	75.33
94000100	105
53530000	27
63203010	44.4
94000100	360
92550035	180
25221255	28.35
14109030	35.34
54338010	18
61122320	113.4
62101050	56.7
53244020	30.8
94000100	360
63123000	75
54401055	10
92410350	115
27510215	155
63101120	113.4
13110100	129.5
91718200	1.83
11434010	245
95312400	480
27540140	170
71401030	20
75506100	15
92308020	360
58106514	172.8
24168010	140
12350230	30
92410310	372
93101000	360
58407010	630
74401010	15
74402150	15.56
58160430	120
27146350	94.5
27313150	81.38
92531030	108.5
94000100	105
63101000	182
51300050	144
25230210	224
14410120	42
74402150	82.99
75121000	7
11112110	244
93101000	1080
54401112	85
32130020	122
51300120	22
81101000	5.75
64134015	216
92111010	195
12120100	75
91101010	4.17
14204010	113
63141010	82
63107010	59
64134015	108
56205002	81.5
27341510	247
53206000	21
11112210	122
75205044	65
92303100	240
91102010	4.58
56203056	210
91301060	9.84
61119010	68
11112110	106.75
11100000	106.75
14200100	0.27
27260010	42
58146215	125
75205010	35
11100000	106.75
52405010	52.2
94000100	105
11112110	106.75
54102010	15
27260010	56
74406010	5.6
58146422	62.5
75205022	8.44
53105270	54.4
94100100	315
94000100	105
94000100	300
63107010	101
92101000	360
91745020	6
92101000	720
92101000	360
63137010	178
63107010	101
63149010	228
52201000	54
92410320	360
25221500	28
94000100	315
25210210	171
21500310	85
14410110	28.35
92410320	360
94000100	360
71200140	20
21500310	85
14410110	28.35
94000100	360
54401112	30
93102000	720
94000100	315
58403010	532
61210250	496
51300050	72
25230210	56
83107000	4.58
75113000	24
74101000	40
92410510	248
21101130	176
92410510	496
94100100	507
56201052	60
22600200	8
32129990	53.5
11112110	106.75
71200230	8
64104030	80.5
22101110	24.5
72201232	14.25
75216113	10.25
92101000	525
12210210	15
53710700	23
92309000	667
58146322	1656.25
11112110	198.25
91734100	34
94000100	435
57100100	24
11111000	122
64100100	124
58100100	161
11111000	122
64100100	124
61119010	131
22101320	33.5
56205008	79
75205023	143.44
52302010	130
92550030	360
24198731	64
83105500	57
92550030	240
94100100	180
94100100	1680
83112500	14.7
75113000	70
72201100	88
73101010	73.34
75503010	77.5
64104030	372
58164550	474
24164200	70
64104030	248
63123000	226.5
92302000	240
63107010	136
94000100	360
94000100	360
14640060	116
75649110	424.13
11321000	366
63101000	223
83106000	78.33
75113000	207.81
74101000	123
73101010	72
14010000	56.5
56203066	315
92303100	255
91302010	21.19
94100100	315
27415150	398.75
56205008	286.38
94100100	507
51301010	56
42202000	16
92303100	360
91302010	21.19
53206000	40
94100100	253.5
92302000	720
91101010	25
11112110	45.75
24168001	175
71401031	100
92410310	744
27250040	453.6
71103125	300
75140990	141.75
92308020	552
53104500	145.2
57123000	28
11112210	244
11512020	248
94100100	240
51300110	72
25230210	56
14410110	21
53206000	31.5
63101000	182
94100100	240
24123301	120
58145112	230
92552010	210
53108200	90
91705030	79
21420100	82
51157000	106
83110000	4.9
74101000	40
14410110	42
94100100	360
92410510	372
94100100	360
94100100	240
92111010	240
11114330	122
94100100	240
11434090	245
58160410	60.38
31102000	17
94100100	240
11434090	245
94100100	480
51129010	28
27510387	330
94100100	1440
58130015	500
92410310	496
58160110	478
57123000	14
11111000	61
92541010	186
42302020	112
91708030	26
92541010	93
27564180	102
74401010	5
71200130	12
91708030	26
14104100	7.06
57307500	7
42200500	4
91302020	2.63
63123000	37.75
94000100	240
63143010	33
51109100	57
81101000	4.73
25221310	225
63107010	59
63101000	6.88
91745020	14
94000100	120
75124000	31
31103010	100
74401010	1.88
11116000	274.5
94000100	120
53206020	30
56203057	121.25
94000100	120
11116000	274.5
92101000	480
91101010	8.33
25221405	70
31105030	92
51301020	50
81103040	9.54
94000100	120
95310400	496
92410310	372
94000100	720
53206000	120
94000100	720
93101000	1080
94000100	720
27510641	400
51301020	12.5
81104020	4.83
92111010	90
31103010	44
51301010	56
25220425	28
53450000	41
94000100	240
83300400	64
75113000	35
74101000	45
75111000	29.75
24143220	45
94000100	240
57305100	36
11111000	61
92308000	155
58106225	86
92308000	155
58101347	148.5
92308000	325.5
11111000	152.5
58407030	494
94100100	480
58101347	198
58100145	248
94100100	480
11112110	244
51300110	36
31105030	52
74202050	45
94000100	525
52215100	28
63107010	118
58160400	80.5
94000100	525
21102130	117
72116000	17.5
61204010	23.5
73101010	72
61204010	23.5
56203056	360
24127500	175
11511200	496
64104010	496
26137123	227
83112500	14.7
75113000	52.5
51185000	2.5
74101000	22.5
75205022	135
94000100	525
58100320	285
11111000	244
92530610	108.5
94000100	525
32130000	122
22600200	8
52215200	90
94000100	480
63223020	96
58407030	349.5
54301030	24
75111000	140
74101000	182
58100630	861
94000100	600
92302000	195
92510955	201.5
51133010	62
42202010	5.33
14107010	21
56205008	79
56205018	97.5
94000100	120
41420010	46.5
75330100	82.13
27510225	225
72125100	32.81
92308020	92
61119010	131
11114300	183
32130010	122
52215200	45
81104010	4.83
92101000	480
57135000	56
63139010	168
22707020	87
92552010	507
58407030	582.5
94100100	507
57123000	8.75
11111000	38.13
58145117	129.38
64104030	186
63101120	90.72
58106200	209
64104030	186
63107010	59
56207095	239.85
91102010	13.75
11112210	61
51160110	90
11511200	248
64104010	124
94100100	120
58106570	142
63135150	56.7
94100100	120
11433000	122.5
94100100	120
21101120	88
74406100	7.81
71401031	25
74401010	5
83112500	29.4
74101000	5.63
14010000	3.53
75113000	17.5
92308000	186
51320010	104
81102020	18.92
53105270	29.25
13110100	37
13110100	148
91301080	18.75
54304150	30
94100100	60
14107030	28.35
13110100	120
92111010	240
57349000	41
11112110	61
51101010	12.5
42202000	5.33
92410320	120
54301010	27
14010000	28.25
54304020	15
58106555	176
92410320	195
92111010	195
53105270	122.4
94000100	105
11112110	122
91101010	1.04
53118550	31.8
63101000	182
53105270	75
71200100	28.13
94100100	105
94100100	105
75113000	17.5
61125010	76
52302010	180
11112110	366
41205050	120
92410550	372
54401110	30
71801000	244
14104100	7.06
41810250	7
51157000	48.67
24198747	100
83107000	9.17
75113000	5.83
75121000	36.67
92410360	372
91750000	20
63107010	118
94100100	720
93101000	360
54403089	3.5
27510606	200
21500310	85
14109030	28.35
42301025	92
81102000	14
25221405	75
51101000	56
11432000	122.5
61213800	325.5
94100100	480
94100100	480
94100100	480
27510251	225
71401032	60
74401010	15
94100100	480
94100100	480
58146432	328.13
83112500	78.33
72116000	26.25
74101000	45
31103010	34
14010000	28.25
92410510	372
94100100	480
63126500	69
58100100	270
11113000	81.33
71945020	76.5
27111500	125.5
51320560	28
92309510	449.5
56205008	59.25
72308000	128.25
28340800	131.63
63126500	69
56205002	163
22101110	90
95320500	496
51301010	28
25230210	28
57237100	20
11112210	183
94000100	120
94000100	90
54408016	40
42302025	112
63101120	113.4
94000100	240
54401075	30
58401010	488
94000100	180
13110100	148
92101000	240
91200040	2
12210505	3.92
92303100	240
91200040	2
11411420	183.75
57228000	30.5
91200040	2
64116060	124
94100100	120
92101000	240
91200040	2
12210505	3.92
94100100	240
92306000	240
91200040	2
24122141	101.25
71501010	83.33
83112500	14.7
75113000	17.5
75103000	44.5
73101010	40
53102600	41.4
94100100	240
94100100	240
64101010	248
91302010	21.19
51300120	33
81101000	4.73
94100100	120
14204010	75.33
63141010	54.99
92306000	240
91200040	2
94100100	120
56203610	240
94100100	75
61125010	24
71501010	500
11111000	244
61210220	248
11111000	305
11111000	488
94000100	1200
11553120	283.5
57602100	10.13
63133010	140
63125010	110
94000100	480
31103010	100
71103125	120
14133000	36
51601020	36
94000100	240
27250080	105
56205008	79
41102011	90
92114000	360
11112210	61
91101010	12.5
92306000	360
94000100	330
56203057	121.25
56203067	121.25
62125100	72.5
91102010	13.75
64116020	155
61125010	76
63107010	118
94000100	330
94000100	330
58146432	1000
94000100	330
53121275	62.83
91705300	16
94000100	330
63107010	118
42301025	92
94000100	330
11433000	245
94000100	330
53206000	63
11112110	183
27540190	143
92552010	960
58106555	132
58106625	147
92410710	372
92410710	372
13110120	148
91745020	6
53115200	75
91703020	14.11
91745020	9.5
83104000	62.4
75113000	63.44
73101010	8
27220510	189
28500100	59.5
92410370	360
57349000	74.31
57349000	43.56
11511200	124
94000100	2040
92101000	480
12210210	90
92410370	360
63107010	152
92101000	525
12210200	105
58100013	123
92101000	720
91101010	4.17
73102202	170.1
75216103	170.1
75205010	170.1
24152251	70
72201200	170.1
94000100	360
